x,z,th,vx,vz,vth
-0.26277181871312,0.15836810405899998,-1.0425323898923915,-0.5261653835324995,-1.7291999922750008,-9.901891088651993
-0.26488781350589996,0.15123898259999996,-1.0814115075295172,-0.5302227280499922,-1.8193981720000112,-9.633951961993347
-0.26696983023399995,0.14372967903900002,-1.122098583091911,-0.5205041820249973,-1.8773258902499839,-10.171768890598454
-0.269094011112,0.136131233869,-1.1614650549714445,-0.5310452195000093,-1.8996112925000057,-9.841617969883366
-0.27118713146129997,0.128347249808,-1.20088674773362,-0.5232800873249954,-1.945996015250001,-9.855423190543888
-0.27325246882759996,0.12039763081299999,-1.242079854037518,-0.5163343415749977,-1.987404748750001,-10.298276575974485
-0.2753627851203,0.11236418933499999,-1.281296487149507,-0.527579073175008,-2.008360369500001,-9.804158277997244
-0.27745676707329997,0.10417453533400002,-1.3218082998895937,-0.5234954882499948,-2.0474135002499922,-10.127953185021688
-0.27953745765189997,0.09583422646599997,-1.3625345011699335,-0.5201726446499993,-2.0850772170000127,-10.181550320084941
-0.28162900696429993,0.087451743317,-1.405712146921815,-0.5228873280999913,-2.095620787249994,-10.794411437970385
-0.28372775711689996,0.07879843463299997,-1.4467667894888552,-0.5246875381500066,-2.1633271710000055,-10.263660641760042
-0.28580549640139996,0.06999822023700002,-1.4887393304462335,-0.5194348211250005,-2.2000535989999888,-10.493135239344586
-0.2878919723872,0.06108273358600001,-1.5296189056572966,-0.5216189964500073,-2.228871662750001,-10.219893802765778
-0.2899712492114,0.05201737787999998,-1.5699789957909778,-0.5198192060500012,-2.2663389265000085,-10.090022533420285
-0.2920811569884,0.04279592317099999,-1.6131298290634504,-0.5274769442499966,-2.305363677249997,-10.787708318118149
-0.29411572616099996,0.033356823656,-1.6557451228973517,-0.508642293149994,-2.3597748787499984,-10.653823458475319
-0.2994146296416,0.03770555875399999,-1.607953942242591,-1.3247258701500064,1.0871837744999975,11.947795163690156
-0.30223422968484,0.041745043833999976,-1.632166940887762,-0.7049000108100001,1.009871269999997,-6.053249661292726
-0.305047839901402,0.04568770743899998,-1.655050267742691,-0.7034025541405031,0.9856659012500019,-5.720831713732277
-0.30781899728287,0.049270828044,-1.6778865527235598,-0.6927893453669981,0.8957801512500043,-5.70907124521719
-0.31060404364693,0.05276688905299999,-1.7007161170430225,-0.6962615910150044,0.8740152522499975,-5.707391079865676
-0.31337678367831995,0.05610083784999999,-1.7236248605380877,-0.6931850078474855,0.8334871992499993,-5.727185873766305
-0.3161682437344,0.05933251730400001,-1.745782002031748,-0.6978650140200132,0.8079198635000049,-5.5392853734150815
-0.318933136872,0.06238407288999999,-1.7697111070845422,-0.6912232843999944,0.7628888964999956,-5.982276263198527
-0.3216833514221,0.06527318099799999,-1.7925173541154888,-0.6875536375249985,0.7222770269999998,-5.701561757736673
-0.3244430757386,0.068010059641,-1.8145855240656519,-0.689931079125003,0.6842196607500031,-5.517042487540758
-0.3271908429825,0.07058569835299998,-1.8375402215519332,-0.6869418109750058,0.6439096779999944,-5.73867437157033
-0.32988648759959993,0.07293658248799999,-1.8607599816969778,-0.6739111542749809,0.5877210337500022,-5.804940036261142
-0.33258707884269995,0.075198058957,-1.884014161496304,-0.6751478107750036,0.5653691172500044,-5.813544949831551
-0.33530120317719997,0.077312772494,-1.906773270750622,-0.6785310836250058,0.5286783842499976,-5.689777313579503
-0.33806034817069996,0.079206412007,-1.9300901042171401,-0.6897862483749989,0.4734098782500015,-5.829208366629535
-0.34073459694339997,0.080933923895,-1.9520606291100138,-0.6685621931750013,0.4318779719999985,-5.492631223218414
-0.3434492399258,0.082560161226,-1.9745139972958266,-0.6786607456000099,0.40655933275000194,-5.613342046453196
-0.34612985344209996,0.08397594257199999,-1.9990827428304239,-0.6701533790749864,0.3539453364999959,-6.142186383649328
-0.3488028890782,0.08518827877700001,-2.0201696694944884,-0.668258909025013,0.3030840512500063,-5.271731666016133
-0.35152716290069996,0.086407718521,-2.0441794004082845,-0.6810684556249891,0.30485993599999733,-6.002432728449025
-0.35417068636509996,0.08740065157700001,-2.067643670745757,-0.6608808660999999,0.2482332640000029,-5.86606758436814
-0.3567693645488,0.088047868416,-2.088345363863672,-0.6496695459250051,0.16180420974999665,-5.17542327947873
-0.35942983493939995,0.088731447225,-2.1109655353474377,-0.6651175976499918,0.17089470224999903,-5.655042870941429
-0.3620563146797,0.089184868839,-2.134561450015644,-0.6566199350750146,0.11335540349999979,-5.89897866705158
-0.3646641153564,0.08938225321799999,-2.1570915476248818,-0.6519501691749918,0.04934609474999824,-5.632524402309436
-0.36732765328239997,0.08961865299399997,-2.179833402238309,-0.6658844814999981,0.059099943999996185,-5.685463653356759
-0.36993628884429997,0.089640279044,-2.201872320935665,-0.6521588904749992,0.005406512500007177,-5.509729674339048
-0.37253284520079993,0.08940276052299999,-2.2251362004020616,-0.6491390891249921,-0.05937963025000326,-5.815969866599158
-0.37516721403959996,0.08916044355999998,-2.2472993378648645,-0.6585922097000069,-0.06057924075000137,-5.540784365700713
-0.3777423588969,0.08860241864999997,-2.2694962521415083,-0.6437862143250095,-0.13950622750000252,-5.549228569160958
-0.38033078885879995,0.087991268227,-2.2927335184216893,-0.647107490474988,-0.15278760574999328,-5.809316570045242
-0.38296648925759996,0.08726034557899999,-2.315141361870531,-0.6589250997000029,-0.18273066200000243,-5.601960862210431
-0.38554484935309996,0.08627307262999999,-2.3373934161382937,-0.6445900238749996,-0.24681823725000024,-5.563013566940667
-0.388157829358,0.08526489157600002,-2.360852539756356,-0.653245001225003,-0.252045263499992,-5.864780904515587
-0.39075340652959994,0.08402951706799998,-2.382790702006522,-0.648894292899993,-0.30884362700001056,-5.484540562541551
-0.39329454333069996,0.08250779163399997,-2.4065461631176133,-0.6352842002750048,-0.38043135850000104,-5.938865277772765
-0.39592442032459996,0.08108632825399999,-2.428913276362063,-0.6574692484749983,-0.3553658449999969,-5.591778311112461
-0.3984473856402,0.07917532493,-2.4514984278335805,-0.6307413289000086,-0.477750830999997,-5.6462878678793516
-0.40105873940639997,0.07737759047799998,-2.474887408174639,-0.6528384415499938,-0.449433613000004,-5.847245085264574
-0.4036805959378,0.075501283268,-2.497376914099288,-0.6554641328500033,-0.46907680249999584,-5.622376481162261
-0.4062520704839999,0.07332416355299999,-2.5204268696639165,-0.6428686365499842,-0.5442799287500022,-5.762488891157158
-0.40883011534499997,0.071003000031,-2.5427697523473816,-0.6445112152500126,-0.5802908804999964,-5.585720670866268
-0.41135629568599996,0.06843913588399998,-2.5657617160275272,-0.6315450852499987,-0.6409660367500056,-5.7479909200364165
-0.41389397125999994,0.065775898836,-2.5876985890334283,-0.6344188934999939,-0.6658092619999945,-5.48421825147527
-0.416470837439,0.06300138716799998,-2.6105156162494842,-0.644216544750012,-0.6936279170000059,-5.704256804013985
-0.41904888739199997,0.06004811638299999,-2.632123340502793,-0.6445124882499959,-0.7383176962499973,-5.401931063327203
-0.421609914108,0.05696383667600001,-2.656404490218728,-0.6402566790000008,-0.7710699267499954,-6.070287428983745
-0.42410771451299994,0.05346034988699998,-2.6778147060339506,-0.6244501012499931,-0.875871697250008,-5.352553953805628
-0.42673723691899995,0.05020504322799997,-2.7007495046788716,-0.6573806015000017,-0.8138266647500016,-5.733699661230274
-0.42927517156399997,0.046586036753999985,-2.722491632266145,-0.6344836612500043,-0.9047516184999965,-5.435531896818335
-0.43186305421399995,0.04291242842200001,-2.7449513184816245,-0.646970662499996,-0.9184020829999945,-5.614921553869889
-0.43623910249799996,0.03857865043899998,-2.84638661472022,-1.094012071000003,-1.0834444957500065,-25.358824059648843
-0.437936507162,0.038905725515999995,-2.939386018249418,-0.4243511660000088,0.0817687692500034,-23.249850882299473
-0.439706336601,0.03934056671599999,-3.0297263301088946,-0.4424573597500009,0.10871029999999851,-22.585077964869193
-0.441371534512,0.039400916816,-3.1200456754897345,-0.4162994777500012,0.015087525000002239,-22.57983634520999
-0.44312116455499995,0.039461494989999985,-3.2095594647443635,-0.43740751074998474,0.015144543499996665,-22.378447313657233
-0.44482960659599996,0.03934068511700001,-3.2956005178640106,-0.42711051025000335,-0.03020246824999434,-21.51026327991179
-0.446483003693,0.03877206370299999,-3.389381856508857,-0.413349274250005,-0.14215535350000502,-23.445334661211568
-0.449838038849,0.038089243045,-3.5454102377167205,-0.8387587889999992,-0.17070516449999712,-39.00709530196589
-0.45125415598499996,0.039043965434999994,-3.5512971843697487,-0.3540292839999959,0.23868059749999893,-1.4717366632570617
-0.45263647070999996,0.03983394473799998,-3.5548270607409527,-0.34557868125,0.1974948257499956,-0.882469092800986
-0.45396074483199994,0.04050199939999999,-3.562595530973123,-0.33106853049999496,0.1670136655000029,-1.942117558042633
-0.45530711345999997,0.04084775542499999,-3.5674183059421565,-0.3365921570000069,0.08643900625000117,-1.205693742258318
-0.45675674108299996,0.04118290016899999,-3.5680745590124627,-0.36240690574999845,0.08378618599999901,-0.1640632675765641
-0.45948280320699997,0.04137571592599999,-3.5775421370004077,-0.6815155310000015,0.04820393925000083,-2.366894496986238
-0.46086788584599997,0.041270040677000006,-3.581278936228058,-0.3462706597500004,-0.026418812249996704,-0.9341998069125612
-0.46225722043999995,0.04095411902599999,-3.586839981842415,-0.34733364849999504,-0.07898041275000364,-1.3902614035892213
-0.4636265284799999,0.04045702659299999,-3.5929330778541817,-0.34232700999999033,-0.12427310825000037,-1.5232740029417213
-0.464986335963,0.039771616132000004,-3.597077485506048,-0.33995187075001876,-0.1713526152499964,-1.0361019129665472
-0.466350574188,0.039009022911,-3.6001081709306493,-0.34105955625000905,-0.19064830525000048,-0.7576713561503468
-0.467580183968,0.03892753093200001,-3.5723543613865103,-0.3074024449999935,-0.02037299474999879,6.938452386034744
-0.469997264106,0.038874805765999984,-3.4866826536100266,-0.604270034500004,-0.013181291500005687,21.417926944120925
-0.471167047563,0.038592135006000006,-3.444938299532151,-0.2924458642499933,-0.07066768999999459,10.436088519468868
-0.47236356741299995,0.038183064702,-3.4022596011905852,-0.2991299624999916,-0.1022675760000008,10.669674585391476
-0.473574308965,0.037604305989,-3.361800284420683,-0.302685388000018,-0.14468967825000123,10.114829192475527
-0.47475268230099993,0.036828122335000005,-3.319768827525463,-0.2945933339999762,-0.1940459134999982,10.507864223805008
-0.47594082042999997,0.03595981548999999,-3.278134306890623,-0.29703453225000953,-0.2170767112500034,10.408630158710075
-0.47716226926599997,0.03498718983399998,-3.2391123479152077,-0.30536220900000133,-0.24315641400000226,9.755489743853762
-0.4782985418889999,0.033660683519999984,-3.196292032315462,-0.2840681557499808,-0.33162657849999944,10.705078899936439
-0.4795318376419999,0.03242710495499998,-3.1579245243345073,-0.3083239382500047,-0.30839464125000104,9.591876995238668
