x,z,th,vx,vz,vth
-0.25559187380747994,0.15388231513719994,-2.5773932678027047,-0.44202507522750056,-1.8001854871499967,0.6344296590519273
-0.2573662550607,0.14644029397199998,-2.574746215839998,-0.4432068700999936,-1.9074641909999912,0.6525055447779149
-0.2591183204727999,0.138658163537,-2.5722248507741448,-0.43801635302498365,-1.9455326087499947,0.6303412664633301
-0.260890624635,0.130758719952,-2.570442190520251,-0.44307604055002225,-1.9748608962499996,0.4456650634734327
-0.2626717442977,0.122768028003,-2.5668196574979447,-0.4452799156750009,-1.9976729872499994,0.9056332555765767
-0.2644646822085,0.114488929555,-2.5642515289475147,-0.44823447769999636,-2.0697746120000025,0.6420321376074956
-0.2662524241587,0.10613904595699998,-2.5623153093281807,-0.4469354875499959,-2.087470899500003,0.48405490483349745
-0.26801413080189995,0.09764070757700001,-2.5603309944623183,-0.4404266607999918,-2.1245845949999924,0.49607871646561996
-0.2697869365369,0.088943475894,-2.558029150582784,-0.4432014337500123,-2.1743079207500045,0.57546096988359
-0.27155487968439995,0.08014647132799997,-2.554709243209515,-0.4419857868749877,-2.1992511415000053,0.8299768433172039
-0.2733132133483,0.07116834691699998,-2.5524416387076134,-0.4395834159750117,-2.2445311027499972,0.5669011254754164
-0.2750951947799,0.06206978857499999,-2.550081118695001,-0.4454953579000054,-2.2746395854999975,0.5901300031531109
-0.27689827697159997,0.052851176461,-2.549389500441641,-0.4507705479249863,-2.304653028499998,0.17290456333995952
-0.2786224866504,0.043398167535999996,-2.544877281914738,-0.43105241970001207,-2.3632522312500015,1.1280546317258278
-0.2801817580315,0.04653398581799999,-2.6367287220167204,-0.3898178452749895,0.7839545704999978,-22.962860025495637
-0.2807763312021,0.05025753323,-2.6948688849469664,-0.1486432926500053,0.9308868530000027,-14.53504073256151
-0.28139434346889997,0.05379862803899997,-2.752174900163106,-0.15450306669999303,0.8852737022499932,-14.326503804034886
-0.28202857520819996,0.05725927034900001,-2.808028475333768,-0.1585579348249988,0.8651605775000099,-13.963393792665535
-0.2826260176701,0.06050219951999998,-2.8643056330205767,-0.14936061547500545,0.8107322927499925,-14.069289421702159
-0.2832152165011,0.06353741008499998,-2.921792182002297,-0.147299707750001,0.7588026412500004,-14.371637245430113
-0.2838388010991,0.066523061954,-2.9784656357720176,-0.1558961494999983,0.7464129672500042,-14.16836344243011
-0.2844218097074,0.069255917087,-3.035472397018397,-0.14575215207500436,0.6832137832500016,-14.2516903115949
-0.28504580336679997,0.07184568022200001,-3.09357909258397,-0.1559984148499921,0.6474407837500016,-14.526673891393171
-0.28566504590309993,0.074310959975,-3.149323194447285,-0.15481063407499218,0.6163199382499956,-13.936025465828727
-0.2862732184429,0.076605715413,-3.20485957963291,-0.15204313495001398,0.5736888595000017,-13.884096296406302
-0.2869109905622,0.07876963474299999,-3.2604425038990517,-0.1594430298249988,0.5409798324999965,-13.895731066535411
-0.28752919440889996,0.080755206747,-3.3175622391059676,-0.15455096167499294,0.4963930010000034,-14.279933801728983
-0.2881420420353,0.08254767973999998,-3.3743463383951733,-0.15321190660000372,0.4481182482499943,-14.196024822301423
-0.28874432642889997,0.084196331044,-3.4300593551377148,-0.1505710983999986,0.41216282600000514,-13.92825418563537
-0.2893642063916,0.08569154667599997,-3.485683524489065,-0.15496999067500516,0.3738039079999936,-13.906042337837544
-0.2899919211943,0.08698821783200002,-3.5420073522883904,-0.15692870067500475,0.32416778900001136,-14.080956949831357
-0.2906456475605,0.08821970712399997,-3.598541780288897,-0.1634315915499951,0.30787232299998857,-14.13360700012667
-0.2912862309346,0.08916659954299998,-3.6530592646343645,-0.16014584352500028,0.23672310475000152,-13.62937108636686
-0.291914741538,0.09004681781200001,-3.708692161828413,-0.1571276508500058,0.22005456725000816,-13.908224298512128
-0.2925265820796,0.09075933650799999,-3.763743084773105,-0.15296013539999043,0.1781296739999938,-13.762730736172957
-0.29317290312989996,0.09130180559800001,-3.818485133272394,-0.1615802625749979,0.13561727250000627,-13.685512124822274
-0.29380604130169996,0.09176374453099999,-3.8754089068715363,-0.15828454294999905,0.11548473324999448,-14.23094339978559
-0.29443853113289997,0.09197965291600001,-3.931057857616851,-0.1581224578000029,0.053977096250004686,-13.912237686328655
-0.2950939881671,0.09211869561600002,-3.9863616677339797,-0.16386425855000053,0.03476067500000207,-13.825952529282205
-0.29571543908744996,0.09205654157299999,-4.041543097829615,-0.15536273008749657,-0.015538510750007228,-13.795357523908924
-0.29635594063644,0.09182359525299998,-4.096073118971436,-0.1601253872475089,-0.05823658000000259,-13.632505285455121
-0.29698091759528,0.091474770434,-4.150743497089145,-0.15624423971000168,-0.08720620474999413,-13.66759452942734
-0.29755498271235,0.090748171527,-4.204895424661807,-0.14351627926749433,-0.18164972674999946,-13.537981893165352
-0.29824127424497,0.09027086059399998,-4.2608468616289406,-0.1715728831550023,-0.11932773325000479,-13.987859241783474
-0.29880564083957994,0.08931467363899999,-4.313946316607409,-0.1410916486524888,-0.23904673874999838,-13.274863744617171
-0.29945431937552996,0.08840602974299998,-4.367883642852771,-0.16216963398750506,-0.22716097400000274,-13.484331561340435
-0.30007808215837994,0.08722180842199999,-4.422578568594672,-0.1559406957124948,-0.2960553302499974,-13.673731435475345
-0.30068233024696994,0.085917470047,-4.47591751282539,-0.15106202214749953,-0.3260845937499979,-13.33473605767943
-0.30128698871718995,0.08438450963499998,-4.529633313938483,-0.15116461755500243,-0.38324010300000433,-13.428950278273177
-0.30187749251458995,0.082755504198,-4.583989030780764,-0.14762594934999984,-0.40725135924999517,-13.5889292105702
-0.30249214946243,0.080952628289,-4.6367883665785525,-0.15366423696001885,-0.45071897724999893,-13.199833949447237
-0.30309819581759995,0.079016357888,-4.690169452639857,-0.15151158879248006,-0.48406760025000023,-13.345271515326163
-0.30371752222662296,0.07696056836799998,-4.743251492078883,-0.15483160225575332,-0.5139473800000044,-13.27050985975653
-0.304324647652291,0.07472694151499999,-4.796457814182388,-0.15178135641701063,-0.5584067132499981,-13.301580525876266
-0.304932055124316,0.072348672416,-4.848602179436564,-0.15185186800624473,-0.5945672747499977,-13.036091313543885
-0.30554127705516,0.06982326627100001,-4.899963274820346,-0.15230548271100153,-0.631351536249998,-12.840273845945438
-0.30615362255876,0.067130919148,-4.952647758983195,-0.1530863759000023,-0.6730867807500027,-13.171121040712386
-0.30674004746417,0.06429825852,-5.00466712253164,-0.14660622635249976,-0.708165157,-13.00484088711129
-0.307329728554,0.061351638942000006,-5.058745033999536,-0.14742027245749634,-0.7366548944999982,-13.519477866973828
-0.30791450599678993,0.058210811771,-5.107428615400174,-0.14619436069748803,-0.7852067927500012,-12.170895350159583
-0.30848180374813,0.054894511490000006,-5.160994748131067,-0.14182443783501697,-0.8290750702499988,-13.391533182723236
-0.30906062575070997,0.05144190370299999,-5.210568376477346,-0.14470550064499266,-0.8631519467500043,-12.393407086569663
