x,z,th,vx,vz,vth
-0.33282159553746005,0.1594040761652,-1.5649461827861164,-0.6023514467975014,-2.1788797076249997,-4.4226970718158745
-0.3352297443446149,0.15053310419568305,-1.582621621987988,-0.6020372017887079,-2.217742992379236,-4.418859800467906
-0.3376366224174234,0.141506813269436,-1.6002817362738906,-0.6017195182021351,-2.2565727315617607,-4.415028571475675
-0.3400422160183545,0.13232533937857752,-1.617926549756386,-0.6013984002327676,-2.2953684727146246,-4.411203370623827
-0.34244651142797,0.12298882031868663,-1.6355560864913523,-0.6010738524038717,-2.334129764972723,-4.407384183741573
-0.34484949494617867,0.11349739568233258,-1.6531703704781624,-0.6007458795521671,-2.372856159088512,-4.40357099670251
-0.3472511528934349,0.10385120685250812,-1.6707694256598606,-0.60041448681406,-2.4115472074561164,-4.399763795424455
-0.34965147161188626,0.09405039699596866,-1.6883532759233375,-0.6000796796128446,-2.450202464134863,-4.395962565869267
-0.3520504374664734,0.08409511105647952,-1.7059219450995078,-0.5997414636467896,-2.4888214848722883,-4.392167294042675
-0.3544480368459855,0.0739854957479729,-1.7234754569634847,-0.5993998448780324,-2.5274038271266517,-4.388377965994109
-0.3568442561640744,0.06372169954761697,-1.7410138352347508,-0.5990548295222144,-2.565949050088981,-4.384594567816528
-0.35923908186022957,0.053303872688798236,-1.7585371035773354,-0.5987064240387935,-2.6044567147046847,-4.3808170856462505
-0.3616325004007175,0.04273216715401925,-1.7760452855999869,-0.5983546351219792,-2.6429263836947463,-4.377045505662786
-0.36402449827948646,0.03200673666771313,-1.7935384048563414,-0.5979994696922385,-2.681357621576531,-4.373279814088667
-0.36814286860295686,0.031412299688710676,-1.526427732243541,-1.0295925808675994,-0.1486092447506122,66.7776681531336
-0.3722598945175638,0.030658056758878307,-1.2622137217297236,-1.0292564786517313,-0.1885607324580925,66.05350262817319
-0.3758708822329186,0.035823188093830685,-1.1664127018839408,-0.9027469288386992,1.291282833738094,23.950254974159165
-0.379480381902574,0.04082619093872003,-1.0709941236618998,-0.902374917413847,1.2507507112223364,23.854644580305475
-0.3830884133491846,0.0456671587303493,-0.9759550006223757,-0.9020078616526512,1.210241947907317,23.759780787350508
-0.38669499615381997,0.05034618285013222,-0.8812923812068515,-0.9016457011588519,1.1697560299457288,23.665654874192647
-0.3903001496434647,0.05486335263863302,-0.7870033481992214,-0.9012883724111815,1.1292924471252006,23.572258255163028
-0.39390389287749766,0.05921875541109363,-0.6930850181959611,-0.9009358085082381,1.0888506931151518,23.479582477404723
-0.3975062446330757,0.06341247647408527,-0.599534541086466,-0.900587938894506,1.048430265747909,23.387619218312583
-0.40110722338934307,0.0674445991434387,-0.5063490995432773,-0.9002446890668352,1.0080306673383583,23.296360283032136
-0.4047068473103867,0.07131520476362618,-0.41352590852193033,-0.8999059802609037,0.9676514050468692,23.205797602015892
-0.40830513422685666,0.075024372728789,-0.32106221477016417,-0.8995717291174904,0.9272919912907025,23.115923228635605
-0.4119021016161718,0.07857218050562738,-0.22895529634625858,-0.8992418473287912,0.8869519442095948,23.02672933684893
-0.415497766581234,0.08195870365839406,-0.13720246214626317,-0.8989162412655495,0.8466307881916709,22.938208218919073
-0.4190921458275798,0.08518401587625905,-0.045801051439910784,-0.8985948115864532,0.8063280544662479,22.850352283186037
-0.42268525563890824,0.08824818900334072,0.04525156658498728,-0.8982774528321144,0.7660432817704185,22.763154051888073
-0.4262771118509363,0.09115129307172667,0.13595799326985075,-0.8979640530070102,0.7257760170964893,22.676606159032062
-0.4298677298235525,0.09389339633783601,0.22632080092451967,-0.8976544931540393,0.6855258165273354,22.590701348311523
-0.43345712441126394,0.09647456532250175,0.31634253325848743,-0.8973486469278625,0.645292246166433,22.505432471071007
-0.43704530993196367,0.09889486485517641,0.40602570580432973,-0.8970463801749343,0.6050748831686659,22.4207924843157
-0.440632300134084,0.10115435812268378,0.495372806333481,-0.896747550530079,0.5648733168768395,22.33677444876505
-0.44421810816225027,0.10325310672295214,0.5843862952644869,-0.8964520070415741,0.5246871500670898,22.25337152694926
-0.4478027465216058,0.10519117072416775,0.673068606063876,-0.8961595898388804,0.4845160003039047,22.170576981347622
-0.4513862270410429,0.10696860872977655,0.7614221456397696,-0.8958701298592844,0.4443595014022,22.088384172567537
-0.45496856083564935,0.10858547794973547,0.8494492947283595,-0.895583448651605,0.4042173049897291,22.006786557563238
-0.4585497582687555,0.11004183427836771,0.9371524082733745,-0.8952993582765366,0.36408908215805824,21.925777687893213
-0.462129828914051,0.11133773237910559,1.024533815798657,-0.8950176613238799,0.3239745251844702,21.845351208015305
-0.46570878151831724,0.11247322577630826,1.111595821773968,-0.8947381510665489,0.283873349300668,21.765500853618605
-0.46928662396539544,0.11344836695421769,1.1983407059741487,-0.8944606117695483,0.24378529447735664,21.686220449991144
-0.47286336324207084,0.11426320746296631,1.2847707238317496,-0.8941848191688447,0.20371012718715684,21.60750391042256
-0.4764390054065911,0.11491779803137614,1.3708881067832643,-0.8939105411300756,0.16364764210245789,21.529345234640825
-0.4800135555605527,0.1154121886860979,1.456695062609083,-0.893637538490392,0.12359766368043873,21.451738507282172
-0.4835870178248673,0.11574642887643906,1.5421937757672923,-0.8933655660786498,0.0835600475852894,21.374677896393475
-0.48715939532046787,0.11592056760403215,1.6273864077214633,-0.893094373900145,0.043534681898272726,21.298157651966193
-0.49073069015431914,0.11593465355631254,1.7122750972625354,-0.8928237084628198,0.0035214880700960294,21.22217210450117
-0.494300903411172,0.11578873524262141,1.7968619608249485,-0.8925533142132184,-0.03647957842277951,21.146715663603487
-0.4978700351513453,0.11548286113163718,1.8811490927971428,-0.8922829350433258,-0.07646852774605808,21.071782816606692
-0.5014380844146437,0.1150170797887758,1.9651385658265554,-0.8920123158245973,-0.11644533571534313,20.997368127225624
-0.5050050492303378,0.1143914400121945,2.048832431119255,-0.891741203923547,-0.1564099441453231,20.923466234237193
-0.5085709266329557,0.11360599096608276,2.13223271873434,-0.8914693506544552,-0.19636226152793668,20.85007185018843
-0.5121357126834714,0.11266078231002676,2.2153414378732172,-0.891196512628929,-0.23630216401400211,20.777179760131126
-0.5156994024953463,0.11155586432337916,2.29816057716391,-0.8909224529687249,-0.2762294966619002,20.704784820382454
-0.5192619902647728,0.11029128802374348,2.380692104940499,-0.8906469423566419,-0.3161440749089215,20.63288195731094
-0.522823469304411,0.1088671052788786,2.46293796951782,-0.8903697599095441,-0.3560456862162182,20.561466166147177
-0.5263838320798782,0.1072833689115309,2.544900099461543,-0.8900906938667797,-0.39593409183692824,20.49053250981871
-0.5299430702482609,0.10554013279689642,2.6265804038537364,-0.8898095420956803,-0.4358090286586188,20.420076117808488
-0.5335011746979526,0.10363745195259584,2.707980772554023,-0.8895261124229011,-0.47567021107514357,20.350092185036385
-0.5370581355891757,0.10157538262120136,2.7891030764564384,-0.8892402228057924,-0.5155173328486192,20.280575970763174
-0.5406139423946225,0.0993539823454862,2.8699491677420816,-0.8889517013616853,-0.5553500689287907,20.2115227975165
-0.5441685839397226,0.0969733100366705,2.9505208801276543,-0.8886603862750347,-0.5951680772039268,20.1429280500383
-0.5477220484421346,0.09443342603601423,3.0308200291099747,-0.8883661256030052,-0.6349710001640662,20.074787174253157
-0.551274323550133,0.09173439217016009,3.1108484122065563,-0.8880687769995995,-0.6747584664635339,20.007095676257165
-0.5548253963796415,0.0888762718006602,3.1906078091923167,-0.887768207377126,-0.714530092374974,19.93984912132676
-0.5583752535497293,0.08585912986813397,3.2700999823325057,-0.8874642925219569,-0.7542854831315547,19.873043132947092
-0.5619238812164469,0.08268303293150385,3.3493266766119087,-0.8871569166794022,-0.7940242341575307,19.80667339185951
-0.5654712651049281,0.0793480492027438,3.4282896199604047,-0.8868459721202989,-0.8337459321900146,19.74073563512767
-0.569017390539727,0.07585424857755685,3.5069905234749292,-0.8865313586997418,-0.8734501562967388,19.675225655221904
-0.5725622424733924,0.07220170266237336,3.585431081637912,-0.8862129834163548,-0.9131364787958739,19.610139299121375
-0.5761058055133071,0.06839048479803438,3.663612972532239,-0.8858907599786827,-0.9528044660847453,19.545472467433655
-0.5796480639468419,0.06442067008049575,3.741537858052799,-0.8855646083836877,-0.9924536793846567,19.481221113531323
-0.5831890017648859,0.06029233537885939,3.8192073841146645,-0.8852344545109875,-1.0320836754090885,19.41738124270521
-0.5867286026838272,0.05600555935100986,3.8966231808579566,-0.8849002297353429,-1.0716940069623824,19.35394891133388
-0.5902668501660632,0.05156042245710704,3.973786862849453,-0.8845618705589865,-1.1112842234757057,19.290920226069026
-0.5938037274391218,0.04695700697116031,4.050700029280975,-0.8842193182646534,-1.150853871486684,19.228291343036425
-0.5973392175134802,0.042195396990885835,4.127364264164614,-0.8838725185896024,-1.1904024950686183,19.166058467052064
-0.6008733031991621,0.03727567844602697,4.2037811365248485,-0.8835214214204791,-1.229929636214716,19.104217850853157
-0.6053893710114951,0.038051540064926614,4.32617137252595,-1.1290169530832528,0.19396540472490997,30.59755874789171
-0.6099038885065798,0.03866713533892177,4.44794285126473,-1.12862937377116,0.1538988184987884,30.442869445018815
-0.6144168608999111,0.03912251992432435,4.569101714795556,-1.1282430983328273,0.1138461463506448,30.28971566061277
-0.6189282924038858,0.03941774902522588,4.689654014033713,-1.1278578759936648,0.07380727522538233,30.138074608824866
-0.6234381862169266,0.03955287749928391,4.809605710552755,-1.1274734532601922,0.03378211851450925,29.987923952966746
-0.6279465445161744,0.03952795996524412,4.928962678337434,-1.1270895748119367,-0.006229383509947853,29.839241794486572
-0.6324533684539119,0.03934305091156517,5.047730705493524,-1.1267059844343794,-0.04622726341973856,29.692006662268486
-0.6369586581578169,0.038998204805480795,5.165915495915757,-1.1263224259762623,-0.08621152652109311,29.546197502244425
-0.6410016654419101,0.04123602125035898,5.251140652174827,-1.0107518210232895,0.5594541112195468,21.306289080257976
-0.6450432785338356,0.04331306600576427,5.336061639386336,-1.010403272981388,0.5192611888513221,21.23024680285962
-0.649083510349595,0.045229400902914586,5.42068057634961,-1.0100579539398473,0.4790837242875798,21.15473422422464
-0.6531223730653165,0.04698508641797497,5.504999559778456,-1.0097156789303687,0.4389213787650957,21.07974582346559
-0.6571598780838034,0.04858018174477286,5.589020664607232,-1.0093762546217162,0.3987738316994722,21.005276156218592
-0.6611960360013355,0.05001474487299071,5.6727459442916945,-1.0090394793830137,0.3586407820544623,20.93131985332115
-0.6652308565751283,0.0512888326719332,5.756177431104721,-1.0087051434481895,0.3185219497356242,20.857871619517326
-0.6692643486918973,0.05240250097988364,5.839317136426998,-1.0083730291922688,0.27841707698760865,20.78492623218958
-0.6732965203380099,0.05335580469896686,5.922167051032797,-1.00804291152814,0.238325929770807,20.71247854011665
-0.6773273785717279,0.05414879789532677,6.004729145370913,-1.007714558429493,0.1982482990899766,20.640523462256848
-0.6813569294980555,0.054781533904307206,6.0870053698408615,-1.0073877315818944,0.15818400224510978,20.569055986556172
-0.6853851782466935,0.055254065440201366,6.168997655064435,-1.0070621871595222,0.11813288397353967,20.49807116878063
-0.6894121289535742,0.055566444710010786,6.250707912152684,-1.0067376767201561,0.07809481745235494,20.42756413137222
-0.6934377847463977,0.05571872353053809,6.332138032968436,-1.0064139482058818,0.03806970513182598,20.357530062327996
-0.6974621477345258,0.055710953448033354,6.413289890384395,-1.0060907470319977,-0.001942520626183386,20.28796421410171
-0.7014852190034946,0.0555431858595294,6.494165338536952,-1.0057678172421953,-0.04194189712598785,20.218861902527433
-0.705506998614313,0.05521547213494149,6.5747662130757325,-1.0054449027045917,-0.08192843114697712,20.150218505764723
-0.7095274856075968,0.05472786373897615,6.655094331409007,-1.0051217483209685,-0.12190209899133408,20.082029463264774
-0.7135466780124801,0.0540804123518942,6.735151492945003,-1.0047981012207985,-0.16186284677048712,20.014290274757112
-0.7175645728601298,0.05327316998820452,6.814939479329226,-1.0044737119124243,-0.20181059092242018,19.94699649925632
-0.7215811662015937,0.05230618911242569,6.894460054677834,-1.0041483353659948,-0.2417452189447084,19.880143754088355
-0.7255964531296188,0.05117952275113808,6.9737149658071695,-1.003821732006275,-0.2816665903219016,19.81372771393601
-0.7296104278040104,0.04989322460065406,7.0527059424594984,-1.0034936685978861,-0.3215745376210046,19.747744109903067
-0.7336230834800526,0.04844734912975199,7.131434697525049,-1.0031639190105417,-0.3614688677255191,19.68218872859672
-0.7376344125394806,0.046841951677044476,7.209902927260402,-1.0028322648570065,-0.4013493631768775,19.617057411227872
-0.7416444065234865,0.04507708854267637,7.288112311503326,-1.0024984960014767,-0.4412157835920262,19.55234605272887
-0.7456530561672486,0.04315281707416753,7.366064513884108,-1.0021624109405451,-0.48106786712720956,19.4880506008883
-0.7496603514354994,0.04106919574632599,7.443761182033473,-1.0018238170626796,-0.5209053319603855,19.424167055502487
-0.7536662815586797,0.038826284235254575,7.521203947787129,-1.0014825307950825,-0.5607278777678534,19.36069146754325
-0.7576708350692751,0.03642414348655739,7.598394427387041,-1.0011383776488822,-0.6005351871742962,19.297619938341633
-0.7615887917999582,0.03455931005734745,7.705421864722426,-0.979489182670754,-0.4662083573024862,26.756858368870525
-0.7655054416376968,0.03253509867116108,7.811973983003794,-0.9791624594346703,-0.5060528465465921,26.638028553630075
-0.7694207741013436,0.030351568133084032,7.918054919029499,-0.9788331159116713,-0.5458826345192627,26.5202329359124
-0.7726949505607149,0.03181727559344018,7.879801569819529,-0.8185441148428219,0.3664268650890372,-9.563336566399506
-0.7759681333372099,0.0331225382248682,7.841612873943154,-0.8182956941237646,0.3263156578570057,-9.547173246207638
-0.7792403310377842,0.03426740803289578,7.803488623357531,-0.818049425143568,0.28621745200689597,-9.531061934437831
-0.782511551437685,0.035251935904971825,7.7654286110218536,-0.8178050999752088,0.24613196801901016,-9.515002380545658
-0.7857818014412664,0.03607617172022912,7.727432630890974,-0.8175625008953565,0.20605895381432318,-9.498994335594041
-0.7890510870453271,0.03674016446764012,7.689500477909084,-0.8173214010151721,0.16599818685275003,-9.483037552240383
-0.7923194133059213,0.0372439623721462,7.651631948003437,-0.8170815651485228,0.1259494761265209,-9.467131784723813
-0.7955867843095941,0.03758761302806177,7.613826838078131,-0.8168427509181888,0.08591266397889075,-9.451276788852566
-0.7988532031499433,0.037771163538768755,7.576084946007931,-0.8166047100873146,0.04588762767674671,-9.435472321991465
-0.8021186719102992,0.03779466066144545,7.538406070632148,-0.8163671900889583,0.005874280669172893,-9.419718143049549
-0.8052674511196748,0.03834708274479216,7.530141921190261,-0.7871948023438937,0.1381055208366796,-2.0660377345199956
-0.8084153238747976,0.03873934579973026,7.521881825864965,-0.7869681887807065,0.09806576373452464,-2.065024206348326
-0.8115622935406017,0.03897149631880601,7.513625781326716,-0.7867424164510096,0.05803762976893683,-2.064011510253015
-0.8147083624781097,0.039043580391565566,7.50537378425002,-0.7865172343770153,0.018021018189889076,-2.062999645222641
-0.8178535320306771,0.03895564385723393,7.497125831313422,-0.7862923881418533,-0.021984133582909633,-2.0619886102474205
-0.8209978025178175,0.03870773246008376,7.488881919199505,-0.7860676217850859,-0.06197784928754236,-2.0609784043192048
-0.8240862298956119,0.0386269357482051,7.493624956038725,-0.7721068444485799,-0.020199177969663806,1.185759215426577
-0.8271580696791161,0.03847968446223811,7.502105414610415,-0.7679599458760487,-0.0368128214917477,2.1201146251320284
-0.8302137132526778,0.03826370602016604,7.5142750290343745,-0.7639108933904344,-0.05399461051801879,3.042403567880718
-0.833253730657334,0.03797566275450939,7.530057277854725,-0.7600043511640489,-0.07201081641416172,3.945562146429159
-0.8362788301399505,0.037611392411549205,7.54935229766062,-0.7562748706541291,-0.09106758574004702,4.823754883369273
-0.8392902158262449,0.037163778855050886,7.571939053344634,-0.75284642157357,-0.1119033891245793,5.646689038754206
-0.8422887808377759,0.03662755411747674,7.597674013241111,-0.7496412528827769,-0.13405618439353578,6.433739856392777
-0.8452865007177274,0.03593148051234688,7.623378364018252,-0.7494299699878556,-0.17401840128246518,6.426087576699221
-0.8482595533814776,0.035217381162936885,7.655764725009133,-0.7432631659375687,-0.17852483735249947,8.096590096247818
-0.8512223098444752,0.034399774458371044,7.690865844301072,-0.7406891157493904,-0.20440167614146057,8.775279666748737
