x,z,th,vx,vz,vth
-0.32871643710144,0.15913003312239998,-1.3269655036900379,-0.7374482794450021,-1.779535377974999,-10.249316852138724
-0.33166459981540003,0.15179523197099998,-1.3676497603017939,-0.7379822753749987,-1.872013398749997,-10.233586113649773
-0.3346197824737,0.144070691169,-1.4102412236664992,-0.7387956645749927,-1.931135200499992,-10.64786584117633
-0.33757825494300003,0.13631949559,-1.4493343193587698,-0.7396181173250083,-1.9377988947500007,-9.773273923067649
-0.3405048087390001,0.128291246197,-1.4908594733614813,-0.7316384490000105,-2.007062348250002,-10.381288500677876
-0.3434315977195,0.12014801624099998,-1.533326719139605,-0.7316972451249792,-2.035807489000004,-10.616811444530915
-0.3463659332126,0.11183979832699999,-1.575635424605299,-0.7335838732750039,-2.0770544784999982,-10.577176366423524
-0.34933726949780003,0.103478089684,-1.6166719770655245,-0.7428340713000053,-2.0904271607499956,-10.259138115056354
-0.35223777029400005,0.09492708074299998,-1.6606737035514636,-0.7251251990500057,-2.137752235250007,-11.000431621484786
-0.3551499069444,0.08622996341599999,-1.7027614462416025,-0.7280341625999914,-2.1742793317499967,-10.521935672534733
-0.35808706168540005,0.07742008363499998,-1.744565647005406,-0.7342886852500091,-2.2024699452500016,-10.451050190950884
-0.3609990960623001,0.068406160847,-1.7886194550024013,-0.7280085942250047,-2.2534806969999948,-11.013451999248803
-0.3640374649614,0.059337141987000006,-1.8271532097924699,-0.7595922247749798,-2.267254715,-9.63343869751715
-0.36687006776610004,0.05002376494600001,-1.8752190559394974,-0.7081507011750116,-2.328344260249998,-12.016461536756895
-0.36983151781470003,0.040613149475,-1.9183921822743772,-0.7403625121499974,-2.3526538677500035,-10.79328158371995
-0.37279440601400005,0.03646402011899999,-1.773228655252922,-0.7407220498250044,-1.037282339000002,36.29088175536383
-0.37594815302870005,0.03643756969799998,-1.4807187892670655,-0.7884367536750009,-0.0066126052500024846,73.12746649646412
-0.3794315875206,0.03788428711599999,-1.282381420569857,-0.8708586229749932,0.36167935450000244,49.58434217430213
